N,P,K,temperature,humidity,ph,rainfall,label
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,coffee
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,coffee
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,coffee
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,coffee
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,coffee
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,coffee
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,coffee
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee
99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,coffee
120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,coffee
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,coffee
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,coffee
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee
82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,coffee
94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,coffee
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,coffee
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,coffee
97,22,26,23.60567546,59.68849145,6.074190142,185.1568059,coffee
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,coffee
89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,coffee
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
119,30,28,26.35770906,64.57578034,6.505203696,163.6269496,coffee
116,40,33,24.91370487,54.15319242,7.042089492,129.5481144,coffee
95,37,35,27.31317116,68.4233391,6.348337519,192.4288139,coffee
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,coffee
117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,coffee
105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,coffee
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,coffee
101,31,26,26.70897548,69.71184111,6.861235184,158.8608887,coffee
103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,coffee
93,26,27,24.59245684,56.46829641,7.288211994,137.7044047,coffee
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
101,33,33,26.97251562,62.0183627,6.908671379,142.8610793,coffee
107,31,31,23.17124551,52.97841162,6.766184468,153.1201644,coffee
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103,40,30,27.30901814,55.196224,6.348316257,141.4831644,coffee
118,31,34,27.54823036,62.88179198,6.123796057,181.4170812,coffee
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99,15,27,27.41711238,56.63636248,6.086922359,127.92461,coffee
118,33,30,24.13179691,67.22512329,6.362607851,173.3228386,coffee
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104,18,30,23.60301571,60.39647474,6.779832611,140.9370415,coffee
25,26,31,33.65204681,30.04791821,6.063708138,56.81037984,Bajra
35,22,28,30.76557521,27.81467666,5.854578324,54.47970715,Bajra
30,21,34,26.13712242,30.3041862,5.869784911,40.80980121,Bajra
25,21,27,31.62952906,30.89850369,5.803744047,59.1272734,Bajra
38,29,40,31.89199736,26.25530241,6.1696891,44.35234486,Bajra
38,32,37,33.72448428,29.36269775,5.880590036,54.97940376,Bajra
23,25,21,28.15774703,28.77589895,5.650793364,51.86362302,Bajra
36,36,35,33.65909915,34.4607709,6.191444127,46.12508366,Bajra
22,20,38,27.21670787,34.43539508,5.969259469,55.16744634,Bajra
24,30,33,28.45262408,31.78038617,5.895167195,42.8751772,Bajra
34,39,31,34.63832321,30.42267552,6.176233817,57.50113023,Bajra
36,20,23,32.93259145,33.47948063,5.654641757,54.37529705,Bajra
33,25,27,34.97078849,26.50990906,5.864258548,51.90716635,Bajra
37,36,24,30.57222647,30.4077207,5.777914664,58.90056684,Bajra
29,40,31,26.54951432,25.61537581,5.860095967,43.90397719,Bajra
33,35,35,33.63373373,30.12900095,5.861953384,53.25787436,Bajra
32,38,29,29.22840971,25.29027136,5.991565603,50.31162021,Bajra
35,38,37,29.00193804,26.30420769,5.740194744,55.03285457,Bajra
32,40,28,26.50724059,26.25669742,6.103735509,54.50759096,Bajra
33,25,31,34.18567302,26.92380342,5.676391915,55.98585403,Bajra
28,34,21,26.18734986,34.0305319,5.625576188,57.63238161,Bajra
37,22,24,29.57190351,29.48135114,5.662009748,48.81987208,Bajra
24,32,31,25.36269461,28.47045581,5.64468198,53.71813012,Bajra
37,22,27,34.41967494,25.67545205,5.631204818,43.74209282,Bajra
24,32,38,28.33378697,32.61157306,6.180550205,47.16700121,Bajra
33,33,34,25.79404541,34.65509189,5.982318553,57.79950392,Bajra
34,39,35,30.80485802,30.6866614,5.875637001,55.29740655,Bajra
33,36,37,33.51714346,32.48051685,5.624702891,44.9223751,Bajra
26,28,37,32.85362174,29.62185688,5.618830131,56.60977844,Bajra
35,35,32,34.80456999,30.3513161,5.929852329,44.02245997,Bajra
39,34,24,33.30578305,26.27851857,5.922157998,57.32161953,Bajra
21,36,30,28.8883806,34.91179545,5.890148647,53.7776375,Bajra
29,39,39,29.63908757,34.91458681,6.047147265,58.39666677,Bajra
22,29,33,33.07049516,34.73027519,5.664992227,57.18168291,Bajra
32,25,36,28.70020145,30.86517785,5.627553625,51.65726183,Bajra
38,38,34,25.46424153,28.12409295,5.850254268,56.68423548,Bajra
22,21,38,33.98502337,25.51388466,5.856711711,59.47804864,Bajra
30,25,21,33.72366817,26.96905037,5.811069139,53.5636395,Bajra
38,30,22,26.42651562,34.82486212,6.169324427,51.55924772,Bajra
24,34,36,34.11061474,28.4596026,6.022541445,45.37174197,Bajra
30,21,40,32.84536481,28.8563697,5.887343883,49.0710085,Bajra
32,36,35,33.62360971,32.39439554,5.805819575,49.78586711,Bajra
32,24,20,26.86120591,31.47882549,5.610144819,42.60916451,Bajra
27,27,39,27.07041823,32.48169055,6.047630969,47.44550207,Bajra
40,38,21,29.06743288,29.5431634,5.661922427,54.09223201,Bajra
27,29,23,27.01160856,30.35480374,5.782764332,56.78071819,Bajra
36,20,28,27.40866387,30.32789865,5.698831393,51.58390412,Bajra
21,21,27,26.15811775,27.48657178,5.966434184,45.21509246,Bajra
37,25,35,32.85597341,28.23779924,5.708008328,43.56223737,Bajra
32,31,37,30.78024098,30.59725445,5.631482648,48.80912614,Bajra
24,29,23,32.81346569,32.00225281,5.723520364,54.87911623,Bajra
34,37,29,28.80974442,31.42622094,6.103756698,46.83391597,Bajra
33,23,28,28.29776411,25.50838062,5.990932071,52.04356947,Bajra
28,27,31,29.01241511,25.46356291,6.128831622,52.67494717,Bajra
39,33,27,34.05757573,34.83686834,5.878905412,53.37799684,Bajra
34,25,30,27.64854498,30.81894823,5.98994848,52.02060233,Bajra
38,37,28,25.76765292,27.13886882,5.940416154,54.13659194,Bajra
36,23,22,30.9370991,26.82777496,6.167249952,54.47014678,Bajra
38,33,32,28.07136739,31.31286854,6.00831585,42.01781001,Bajra
29,23,30,28.52495951,25.32872406,5.756020455,41.06163787,Bajra
21,34,21,33.18982127,34.47117563,6.159632572,41.54965753,Bajra
27,28,21,34.74095447,34.96161042,6.02574716,58.1957984,Bajra
32,30,26,31.32072617,26.98530324,5.66879089,55.19381754,Bajra
31,22,33,26.80097557,32.34207472,5.73255161,49.74292409,Bajra
26,29,27,29.57267744,34.23012674,6.003695691,46.20948629,Bajra
24,27,24,28.15873617,27.31682785,5.782742451,53.31684721,Bajra
22,22,24,31.96150569,34.57550627,5.906269114,57.48338813,Bajra
35,26,38,32.92821424,26.71960702,6.080367743,44.39871969,Bajra
34,26,35,28.07080828,30.95442412,5.616447758,51.11802853,Bajra
31,25,27,30.74740082,25.17976148,5.795703717,43.64387099,Bajra
33,21,31,33.08369037,30.99466091,6.093167875,54.16340735,Bajra
24,22,26,32.38351703,30.51948372,5.66598408,55.09145763,Bajra
21,37,29,28.11976776,25.9880981,6.133957967,57.29746408,Bajra
22,26,34,34.31716733,32.83028782,5.753145842,55.50407898,Bajra
31,22,31,34.3995543,26.95726594,5.723736587,56.49117995,Bajra
35,29,28,31.32516657,33.78089824,6.111238558,47.14499972,Bajra
39,31,27,26.78627514,32.89888022,5.750571581,41.37640491,Bajra
25,38,35,27.21289207,26.20387624,5.776186601,54.26127664,Bajra
25,27,28,33.33212963,33.04191585,6.181214845,56.4721407,Bajra
143,83,191,22.40154889,96.63321707,6.273669788,49.14545125,Cabbage
136,76,180,23.69531404,96.66381994,7.387923667,45.56148882,Cabbage
131,90,168,7.731822099,97.93221549,6.049940021,45.89858048,Cabbage
121,84,178,12.257567,95.128785,6.31363426,54.45400358,Cabbage
101,90,196,21.70935752,95.84650792,6.75058301,49.25408836,Cabbage
121,88,191,21.04413218,97.45960421,7.206646673,65.04397485,Cabbage
148,75,194,10.76577878,96.59352924,6.995076563,67.43038043,Cabbage
129,63,166,21.55698738,97.94859629,7.493710602,52.43673372,Cabbage
129,96,161,12.92087875,96.33483291,6.012311874,57.49074191,Cabbage
138,76,197,19.86119156,95.0075072,6.980111911,57.03994986,Cabbage
138,96,163,10.95719835,97.83433274,7.164439507,61.87179511,Cabbage
102,88,155,11.09880855,96.34838819,6.107581007,58.97006022,Cabbage
125,64,186,11.45549825,95.89253403,6.283295761,57.26313399,Cabbage
114,72,160,21.02179756,97.31517808,6.321593285,56.8345071,Cabbage
113,98,187,10.03589501,97.3747194,6.403659985,60.80230775,Cabbage
114,100,180,22.54128697,96.03894126,7.163577001,65.28065154,Cabbage
148,94,186,17.37076461,95.10652064,6.240885331,60.95979157,Cabbage
106,75,176,10.47695701,96.82674235,6.82330886,65.42438443,Cabbage
130,97,164,7.955231021,96.48087636,6.404806934,57.64207064,Cabbage
134,67,178,19.70916147,97.40673614,6.707274991,57.4162171,Cabbage
105,74,154,10.87653572,96.87198854,6.699362239,69.54531536,Cabbage
137,94,171,20.52133832,95.02725028,7.322888044,61.04230076,Cabbage
131,96,199,12.88529836,97.23201455,7.091192652,67.19939903,Cabbage
117,69,163,23.44139854,97.64532809,6.081179663,61.9963981,Cabbage
120,81,196,15.54995143,96.33503597,7.06555295,60.81425719,Cabbage
107,70,177,9.39210089,96.22928851,6.74229399,65.40348888,Cabbage
135,72,185,11.68021008,95.00996158,6.581466092,66.48631407,Cabbage
127,84,159,14.03118294,95.03102757,6.696970966,66.18340363,Cabbage
127,96,165,9.287289352,96.38746255,7.052252662,69.18356085,Cabbage
107,81,198,14.3210638,97.63014617,6.57142786,60.4429259,Cabbage
131,82,176,19.09179091,95.19075776,6.013623718,67.3730027,Cabbage
129,82,190,17.52196701,97.32735001,6.930052646,52.20788638,Cabbage
135,79,180,18.40671537,97.8512647,6.209362156,69.0049549,Cabbage
118,75,172,19.65817948,96.57955567,6.080959005,54.62711911,Cabbage
107,85,170,17.68858649,96.05808775,7.425423079,50.93811398,Cabbage
148,73,175,12.14434698,97.03295519,6.996376493,57.27866266,Cabbage
133,99,168,19.05997002,97.00910711,7.419688182,58.16144547,Cabbage
133,68,189,16.08347267,95.72349111,6.506153902,58.14121602,Cabbage
123,97,185,20.75242816,96.68561519,6.883046965,62.278636,Cabbage
118,98,153,18.26249028,96.3315803,6.311484234,54.39721723,Cabbage
113,92,194,9.247517913,96.14616276,6.305338875,66.04198759,Cabbage
122,73,166,11.98370128,96.86914274,6.799753548,53.04717344,Cabbage
125,85,181,15.96576762,95.59348355,7.302716704,69.26615508,Cabbage
133,80,175,10.65599575,96.13332466,6.702206232,63.72640825,Cabbage
116,71,167,12.75397146,97.10169717,6.182930852,65.61481054,Cabbage
125,71,187,17.67353244,97.23015439,7.208663377,65.06519217,Cabbage
142,93,163,8.347037896,96.16734895,7.44304407,60.14030501,Cabbage
137,65,166,15.46710453,95.85035142,6.517381122,51.56896891,Cabbage
140,83,189,22.87723887,96.50241472,6.326340477,59.97731334,Cabbage
128,82,192,14.84298683,97.73255677,6.853458322,53.20537103,Cabbage
139,87,190,18.24450002,96.84977363,6.170524018,58.86600838,Cabbage
136,91,194,18.62010113,96.91286231,7.028674627,63.41646256,Cabbage
127,87,191,10.90219235,97.81209022,7.082423168,60.21457789,Cabbage
142,78,166,16.09853019,96.90539783,6.74501781,54.48103087,Cabbage
124,77,164,16.0811875,97.05578103,7.369717973,57.02191738,Cabbage
122,71,194,15.58063622,97.16139995,6.232966663,54.17098833,Cabbage
142,63,191,23.50905157,95.11564153,6.674876631,65.57576803,Cabbage
118,92,196,12.27714543,97.79448535,6.052408041,51.57332382,Cabbage
121,100,160,7.850897554,96.93451375,6.909804044,62.02109709,Cabbage
133,73,197,13.42700333,97.07752266,6.27601227,67.34943593,Cabbage
129,70,180,11.60614087,97.71586744,6.044747134,50.84067415,Cabbage
119,90,162,21.68619907,97.57141688,7.107058113,63.09425688,Cabbage
126,77,183,20.66466628,97.1092637,7.488589359,52.25998293,Cabbage
122,65,190,11.23292158,97.81071698,6.223477805,51.76603606,Cabbage
132,87,190,9.032621144,97.19410797,7.261685663,69.14448602,Cabbage
141,73,182,11.69883537,96.35531478,6.280041339,68.70215995,Cabbage
135,61,194,9.212286373,96.76229936,7.450559486,59.70202957,Cabbage
104,82,168,13.53725433,96.55144673,6.97997091,59.09189899,Cabbage
105,96,194,19.60516188,95.22069724,6.136970874,65.11164837,Cabbage
125,62,152,15.66601713,96.44479768,7.432589622,56.1090558,Cabbage
107,76,163,15.41671396,97.09521959,7.316295493,50.63287769,Cabbage
142,77,189,21.80469253,97.77238388,6.807650837,68.07224993,Cabbage
128,68,189,7.936750711,96.43447064,6.901083884,62.49916438,Cabbage
142,85,163,18.11606671,97.99541012,7.269953769,66.73085269,Cabbage
134,78,177,8.288723719,97.43743462,6.364528254,59.56022498,Cabbage
113,93,153,22.25625653,97.41161923,7.486743691,53.25954822,Cabbage
120,67,188,9.666100467,96.33812746,6.71991754,59.76727742,Cabbage
142,86,186,14.72763795,96.26223586,6.820596953,62.92178344,Cabbage
104,78,191,21.73168166,95.45707909,7.146572417,64.58413403,Cabbage
125,97,191,13.57028885,96.05085171,6.503430193,58.79513553,Cabbage
119,77,153,11.35431899,97.46129656,6.095327382,65.34758903,Cabbage
145,68,189,8.220938786,96.98132035,7.384163885,63.60084925,Cabbage
127,100,198,11.88145798,97.68179841,6.026290858,57.86941772,Cabbage
143,71,181,23.40578995,96.06254771,6.987737624,54.19606194,Cabbage
104,64,196,17.07377292,95.42803801,7.099137402,52.92070266,Cabbage
146,94,161,12.5897933,95.92614905,7.298489647,59.37706316,Cabbage
125,61,153,8.074521819,95.25826954,6.958518442,61.58513448,Cabbage
124,69,157,23.78234604,95.44469597,6.11651034,64.79273252,Cabbage
138,61,157,11.54720962,96.72354805,7.285842422,63.02582234,Cabbage
133,78,191,11.5030387,97.07733926,7.331223807,61.92372423,Cabbage
107,76,152,20.72818929,97.26644929,6.40969566,60.51959916,Cabbage
135,88,156,22.89662059,96.20447771,7.031241061,56.36997597,Cabbage
140,85,158,19.8325808,96.60861968,7.302622499,51.60847408,Cabbage
146,64,128,22.4026583,62.31663584,6.374304122,62.28862042,Cucumber
137,79,150,22.62713164,63.14695532,6.524827421,67.11596895,Cucumber
143,67,123,33.45622015,62.02410604,6.544935427,67.40292034,Cucumber
148,43,122,21.28081725,69.66515973,6.250947455,66.31253203,Cucumber
141,55,114,27.52959347,69.89592636,6.113338472,58.10006296,Cucumber
116,68,128,23.18926109,67.05665002,6.143181183,51.90689483,Cucumber
130,44,109,34.33903063,64.8258787,6.678192932,54.99997904,Cucumber
147,56,146,21.77870723,61.58128497,6.120554631,67.62872375,Cucumber
109,69,104,28.78634286,66.37147114,6.664859158,68.0847815,Cucumber
146,51,144,27.86320419,60.572182,6.555571247,61.75797958,Cucumber
122,71,103,29.14424892,61.79533272,6.806406177,64.48441771,Cucumber
115,75,129,25.88225045,65.70054302,6.453044066,62.44234408,Cucumber
143,50,133,25.69325255,64.68588506,6.10167499,55.46322295,Cucumber
109,78,136,24.21726059,65.79017858,6.632510752,66.21031325,Cucumber
138,76,102,28.82753026,62.04698038,6.738057219,68.64928847,Cucumber
111,67,128,26.78167251,61.31398415,6.510744438,65.83959158,Cucumber
124,61,116,32.29180489,66.02801015,6.279917817,65.46215343,Cucumber
104,72,132,31.89456585,67.54137182,6.265728271,69.49018203,Cucumber
115,41,121,22.22122902,67.18443557,6.123404485,60.25977817,Cucumber
146,65,139,24.97093517,63.2896575,6.742373943,64.59340632,Cucumber
124,49,143,21.02665004,60.79928934,6.981015647,52.8661196,Cucumber
149,42,146,23.99854358,68.60568524,6.421757922,72.51585462,Cucumber
127,74,125,29.12121614,65.6026462,6.797553179,62.32026822,Cucumber
137,75,117,25.2099232,67.15974919,6.187548867,56.10038472,Cucumber
104,42,102,22.48633509,65.66860499,6.949628748,51.99196903,Cucumber
149,46,107,33.64118881,69.16174371,6.021521208,58.07416629,Cucumber
147,67,136,31.72443352,62.84052248,6.237394144,60.74996198,Cucumber
144,59,127,25.26626291,69.2749726,6.596211419,61.46398766,Cucumber
148,62,109,25.04318068,64.37899204,6.484716435,64.82755959,Cucumber
136,76,106,33.2455015,60.73497486,6.410725292,73.13642666,Cucumber
108,64,124,23.31775542,63.8671871,6.561882906,57.20369877,Cucumber
148,80,148,28.19616291,69.54026875,6.255591801,66.40079487,Cucumber
115,57,135,26.00854292,69.04259516,6.436100982,70.08544458,Cucumber
